Region,Codigo region,Comuna,Codigo comuna,Poblacion,202007,202008,202009,202010,202011,202012,202013,202014,202015,202016,202017,202018,202019,202020,202021,202022,202023,202024,202025,202026,202027,202028,202029,202030,202031,202032,202033,202034,202035,202036,202037,202038,202039,202040,202041,202042,202043,202044,202045,202046,202047,202048,202049,202050,202051,202052,202053,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112
Coquimbo,04,Vicuna,04106,29741.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,3.0,5.0,4.0,7.0,2.0,1.0,8.0,11.0,33.0,33.0,22.0,13.0,17.0,15.0,18.0,23.0,34.0,26.0,16.0,14.0,6.0,3.0,3.0,2.0,1.0,8.0,6.0,3.0,3.0,2.0,4.0,8.0,5.0,4.0,10.0,12.0,8.0,20.0,38.0,32.0,77.0,56.0,73.0,80.0,52.0,13.0
Coquimbo,04,Desconocido Coquimbo,,,0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,3.0,10.0,8.0,9.0,17.0,11.0,15.0,9.0,17.0,12.0,2.0,8.0,4.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,5.0,3.0,0.0,4.0,1.0,1.0,2.0,4.0,6.0,2.0,1.0,9.0
Coquimbo,04,Total,,836096.0,0.0,0.0,0.0,2.0,7.0,22.0,20.0,19.0,13.0,18.0,17.0,66.0,198.0,219.0,267.0,485.0,521.0,571.0,616.0,704.0,680.0,872.0,840.0,909.0,949.0,967.0,935.0,990.0,813.0,729.0,601.0,362.0,436.0,273.0,224.0,166.0,143.0,100.0,99.0,114.0,176.0,223.0,287.0,309.0,365.0,318.0,458.0,657.0,809.0,959.0,1051.0,1228.0,1130.0,1253.0,1458.0,1597.0,1665.0,1503.0,267.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valparaiso,05,Algarrobo,05602,15174.0,0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,2.0,4.0,6.0,13.0,10.0,7.0,20.0,20.0,6.0,5.0,2.0,4.0,2.0,0.0,0.0,4.0,1.0,13.0,9.0,9.0,1.0,4.0,4.0,13.0,2.0,5.0,14.0,14.0,4.0,1.0,4.0,15.0,8.0,6.0,4.0,4.0,6.0,16.0,27.0,30.0,12.0,29.0,36.0,23.0,27.0,39.0,18.0,19.0,1.0
Valparaiso,05,Cabildo,05402,20663.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,7.0,7.0,17.0,20.0,40.0,50.0,60.0,39.0,44.0,21.0,11.0,6.0,9.0,20.0,19.0,24.0,26.0,20.0,13.0,7.0,10.0,5.0,6.0,2.0,12.0,6.0,4.0,6.0,9.0,4.0,4.0,2.0,5.0,33.0,40.0,30.0,19.0,10.0,13.0,19.0,29.0,23.0,42.0,59.0,45.0,4.0
Valparaiso,05,Calera,05502,53591.0,0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,4.0,7.0,2.0,2.0,7.0,20.0,21.0,21.0,51.0,62.0,84.0,86.0,100.0,100.0,107.0,90.0,84.0,145.0,92.0,70.0,97.0,84.0,52.0,39.0,28.0,20.0,25.0,15.0,15.0,15.0,22.0,11.0,13.0,12.0,7.0,6.0,10.0,12.0,25.0,33.0,40.0,36.0,28.0,52.0,68.0,61.0,80.0,80.0,97.0,139.0,38.0
Valparaiso,05,Calle Larga,05302,16482.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,4.0,3.0,8.0,29.0,26.0,27.0,24.0,23.0,41.0,20.0,9.0,8.0,12.0,17.0,7.0,28.0,0.0,10.0,8.0,5.0,10.0,17.0,15.0,11.0,5.0,6.0,10.0,9.0,9.0,2.0,11.0,6.0,7.0,6.0,8.0,12.0,14.0,14.0,20.0,7.0,19.0,15.0,7.0,25.0,32.0,32.0,27.0,8.0
Valparaiso,05,Cartagena,05603,25357.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,5.0,12.0,7.0,17.0,13.0,20.0,19.0,21.0,15.0,19.0,10.0,15.0,12.0,8.0,5.0,10.0,14.0,6.0,16.0,14.0,18.0,31.0,21.0,7.0,3.0,7.0,8.0,3.0,5.0,4.0,6.0,17.0,5.0,20.0,17.0,12.0,26.0,30.0,41.0,36.0,38.0,30.0,32.0,59.0,39.0,37.0,59.0,14.0
Valparaiso,05,Casablanca,05102,29170.0,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,9.0,8.0,13.0,25.0,27.0,18.0,26.0,28.0,26.0,33.0,35.0,57.0,58.0,35.0,16.0,22.0,16.0,26.0,21.0,21.0,8.0,10.0,6.0,4.0,7.0,6.0,17.0,9.0,24.0,28.0,15.0,28.0,37.0,50.0,69.0,77.0,40.0,41.0,42.0,28.0,17.0,43.0,60.0,37.0,77.0,17.0
Valparaiso,05,Catemu,05702,15213.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,3.0,14.0,15.0,14.0,4.0,19.0,8.0,13.0,8.0,15.0,23.0,29.0,17.0,27.0,36.0,19.0,13.0,7.0,17.0,15.0,13.0,17.0,8.0,4.0,5.0,0.0,0.0,1.0,2.0,4.0,6.0,0.0,5.0,8.0,3.0,6.0,13.0,19.0,21.0,20.0,27.0,40.0,11.0,25.0,14.0
Valparaiso,05,Concon,05103,45889.0,0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,1.0,0.0,11.0,6.0,9.0,16.0,19.0,27.0,54.0,44.0,52.0,84.0,76.0,57.0,37.0,13.0,20.0,24.0,28.0,32.0,21.0,38.0,34.0,15.0,22.0,25.0,14.0,11.0,17.0,24.0,33.0,23.0,22.0,24.0,37.0,33.0,37.0,41.0,66.0,81.0,60.0,55.0,46.0,57.0,60.0,33.0,47.0,92.0,117.0,106.0,25.0
Valparaiso,05,El Quisco,05604,17742.0,0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,4.0,0.0,5.0,10.0,16.0,15.0,15.0,18.0,11.0,8.0,12.0,23.0,9.0,11.0,8.0,5.0,13.0,13.0,5.0,13.0,40.0,25.0,11.0,9.0,4.0,9.0,11.0,3.0,2.0,2.0,6.0,4.0,2.0,0.0,10.0,10.0,7.0,10.0,10.0,7.0,11.0,11.0,29.0,17.0,13.0,31.0,36.0,31.0,18.0,5.0
Valparaiso,05,El Tabo,05605,14338.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,3.0,4.0,7.0,6.0,16.0,26.0,21.0,19.0,23.0,32.0,18.0,9.0,10.0,25.0,18.0,5.0,4.0,2.0,5.0,18.0,8.0,8.0,4.0,5.0,2.0,1.0,6.0,2.0,0.0,0.0,5.0,2.0,4.0,4.0,8.0,10.0,11.0,10.0,16.0,16.0,18.0,26.0,32.0,32.0,21.0,24.0,23.0,20.0,7.0
Valparaiso,05,Hijuelas,05503,19099.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,10.0,14.0,13.0,11.0,20.0,23.0,20.0,30.0,26.0,25.0,30.0,29.0,21.0,17.0,19.0,13.0,15.0,7.0,1.0,11.0,17.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,7.0,4.0,3.0,8.0,21.0,30.0,14.0,24.0,12.0,18.0,16.0,25.0,27.0,21.0,25.0,12.0
Valparaiso,05,Isla de Pascua,05201,8277.0,0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,98.0
Valparaiso,05,Juan Fernandez,05104,1033.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Valparaiso,05,La Cruz,05504,25321.0,0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,8.0,7.0,4.0,6.0,14.0,16.0,11.0,13.0,25.0,17.0,23.0,30.0,40.0,22.0,15.0,22.0,19.0,16.0,24.0,28.0,11.0,17.0,20.0,11.0,9.0,10.0,17.0,8.0,6.0,13.0,5.0,3.0,7.0,11.0,6.0,17.0,29.0,33.0,27.0,25.0,17.0,23.0,22.0,25.0,27.0,63.0,57.0,17.0
Valparaiso,05,La Ligua,05401,37739.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,9.0,18.0,28.0,34.0,52.0,33.0,45.0,50.0,52.0,55.0,69.0,49.0,57.0,63.0,80.0,58.0,39.0,35.0,21.0,35.0,41.0,28.0,16.0,15.0,8.0,7.0,10.0,14.0,21.0,17.0,13.0,29.0,41.0,64.0,56.0,22.0,46.0,60.0,54.0,56.0,79.0,52.0,53.0,58.0,62.0,21.0
Valparaiso,05,Limache,05802,49931.0,0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,9.0,7.0,1.0,8.0,26.0,33.0,24.0,36.0,87.0,98.0,104.0,90.0,93.0,62.0,58.0,46.0,48.0,88.0,52.0,66.0,58.0,39.0,29.0,19.0,22.0,20.0,20.0,20.0,18.0,14.0,13.0,17.0,15.0,24.0,17.0,19.0,13.0,14.0,43.0,47.0,46.0,42.0,59.0,52.0,42.0,51.0,39.0,78.0,120.0,144.0,25.0
Valparaiso,05,Llaillay,05703,26533.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,29.0,26.0,26.0,30.0,22.0,34.0,28.0,30.0,49.0,21.0,25.0,24.0,30.0,5.0,22.0,33.0,30.0,19.0,19.0,7.0,24.0,25.0,27.0,17.0,11.0,15.0,9.0,1.0,6.0,12.0,11.0,9.0,9.0,15.0,34.0,13.0,8.0,6.0,7.0,11.0,18.0,23.0,46.0,55.0,56.0,20.0
Valparaiso,05,Los Andes,05301,68093.0,0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,2.0,10.0,21.0,56.0,85.0,92.0,135.0,110.0,111.0,102.0,88.0,63.0,68.0,53.0,26.0,34.0,11.0,21.0,37.0,43.0,42.0,40.0,51.0,57.0,19.0,33.0,14.0,14.0,19.0,15.0,4.0,5.0,14.0,19.0,30.0,29.0,46.0,71.0,74.0,55.0,50.0,77.0,89.0,83.0,126.0,103.0,88.0,84.0,44.0
Valparaiso,05,Nogales,05506,23490.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,6.0,6.0,9.0,16.0,20.0,16.0,21.0,21.0,39.0,37.0,26.0,38.0,35.0,57.0,38.0,18.0,37.0,10.0,7.0,10.0,13.0,10.0,10.0,9.0,0.0,0.0,4.0,3.0,3.0,10.0,14.0,14.0,17.0,27.0,26.0,23.0,22.0,32.0,33.0,37.0,35.0,38.0,64.0,57.0,10.0
Valparaiso,05,Olmue,05803,19266.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,5.0,11.0,8.0,13.0,22.0,15.0,10.0,22.0,16.0,19.0,17.0,18.0,34.0,37.0,25.0,11.0,15.0,2.0,4.0,8.0,13.0,13.0,16.0,4.0,5.0,4.0,2.0,4.0,2.0,4.0,9.0,9.0,3.0,7.0,8.0,30.0,20.0,35.0,22.0,14.0,21.0,19.0,19.0,31.0,44.0,11.0
Valparaiso,05,Panquehue,05704,7633.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,6.0,4.0,11.0,6.0,10.0,8.0,8.0,16.0,23.0,12.0,0.0,2.0,3.0,2.0,4.0,2.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,11.0,10.0,8.0,13.0,5.0,5.0,7.0,4.0,6.0,2.0
Valparaiso,05,Papudo,05403,6201.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,4.0,14.0,15.0,13.0,9.0,6.0,6.0,4.0,3.0,9.0,9.0,6.0,9.0,7.0,3.0,5.0,19.0,24.0,11.0,10.0,5.0,2.0,3.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,5.0,4.0,15.0,6.0,9.0,14.0,2.0,10.0,3.0,4.0,11.0,2.0
Valparaiso,05,Petorca,05404,10558.0,0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,9.0,4.0,5.0,10.0,11.0,10.0,7.0,13.0,10.0,15.0,12.0,13.0,11.0,16.0,3.0,7.0,6.0,1.0,0.0,3.0,6.0,2.0,1.0,0.0,0.0,4.0,3.0,5.0,1.0,0.0,2.0,5.0,13.0,5.0,6.0,20.0,5.0,6.0,17.0,30.0,21.0,12.0,14.0,0.0
Valparaiso,05,Puchuncavi,05105,20071.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,6.0,7.0,29.0,26.0,23.0,18.0,14.0,11.0,6.0,9.0,10.0,10.0,11.0,7.0,9.0,9.0,6.0,1.0,5.0,4.0,5.0,3.0,4.0,6.0,2.0,1.0,4.0,8.0,3.0,5.0,18.0,12.0,7.0,10.0,6.0,7.0,10.0,19.0,20.0,27.0,22.0,30.0,60.0,64.0,24.0
Valparaiso,05,Putaendo,05705,17645.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,7.0,7.0,7.0,15.0,30.0,27.0,27.0,27.0,22.0,19.0,7.0,17.0,12.0,8.0,9.0,3.0,5.0,10.0,17.0,7.0,14.0,17.0,7.0,5.0,0.0,3.0,9.0,10.0,6.0,0.0,1.0,0.0,5.0,7.0,13.0,11.0,9.0,16.0,4.0,2.0,7.0,10.0,11.0,19.0,27.0,23.0,8.0
Valparaiso,05,Quillota,05501,97572.0,0,0.0,0.0,0.0,0.0,3.0,7.0,3.0,9.0,1.0,5.0,3.0,18.0,20.0,49.0,78.0,194.0,191.0,208.0,203.0,220.0,145.0,120.0,130.0,106.0,118.0,146.0,129.0,107.0,82.0,56.0,26.0,39.0,27.0,33.0,22.0,27.0,15.0,26.0,29.0,15.0,21.0,39.0,47.0,31.0,60.0,66.0,79.0,83.0,87.0,76.0,80.0,80.0,94.0,157.0,231.0,287.0,279.0,69.0
Valparaiso,05,Quilpue,05801,167085.0,0,0.0,0.0,1.0,3.0,4.0,9.0,6.0,4.0,5.0,13.0,19.0,47.0,77.0,79.0,108.0,158.0,155.0,221.0,184.0,197.0,150.0,110.0,92.0,89.0,143.0,103.0,98.0,125.0,164.0,144.0,122.0,121.0,156.0,115.0,122.0,119.0,114.0,92.0,107.0,96.0,98.0,117.0,136.0,94.0,106.0,155.0,210.0,204.0,172.0,153.0,175.0,168.0,238.0,271.0,282.0,411.0,405.0,93.0
Valparaiso,05,Quintero,05107,36135.0,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,7.0,4.0,3.0,24.0,22.0,28.0,47.0,56.0,40.0,49.0,44.0,25.0,35.0,34.0,23.0,12.0,10.0,11.0,10.0,26.0,13.0,14.0,17.0,18.0,16.0,15.0,24.0,23.0,15.0,22.0,22.0,7.0,14.0,13.0,11.0,23.0,20.0,28.0,53.0,31.0,36.0,39.0,44.0,55.0,51.0,45.0,49.0,65.0,45.0,11.0
Valparaiso,05,Rinconada,05303,11263.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,14.0,17.0,15.0,19.0,20.0,19.0,16.0,11.0,12.0,11.0,8.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,4.0,4.0,9.0,3.0,5.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,6.0,7.0,4.0,1.0,6.0,5.0,5.0,12.0,14.0,11.0,13.0,9.0,7.0,9.0,1.0
Valparaiso,05,San Antonio,05601,96761.0,0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,11.0,22.0,36.0,71.0,57.0,99.0,93.0,137.0,143.0,119.0,90.0,93.0,80.0,60.0,79.0,66.0,52.0,47.0,90.0,59.0,95.0,61.0,36.0,37.0,63.0,32.0,9.0,3.0,18.0,24.0,9.0,1.0,2.0,2.0,12.0,19.0,59.0,79.0,96.0,136.0,80.0,59.0,80.0,127.0,212.0,353.0,299.0,296.0,242.0,146.0,20.0
Valparaiso,05,San Esteban,05304,20643.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,7.0,4.0,11.0,16.0,28.0,18.0,18.0,27.0,27.0,28.0,17.0,11.0,11.0,11.0,9.0,6.0,8.0,3.0,7.0,9.0,15.0,18.0,11.0,20.0,5.0,2.0,2.0,6.0,4.0,5.0,4.0,5.0,9.0,4.0,18.0,20.0,12.0,17.0,8.0,10.0,23.0,19.0,16.0,20.0,12.0,17.0,12.0
Valparaiso,05,San Felipe,05701,83494.0,0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,0.0,0.0,2.0,6.0,19.0,59.0,71.0,115.0,181.0,175.0,111.0,133.0,84.0,57.0,38.0,22.0,76.0,96.0,47.0,25.0,32.0,47.0,73.0,53.0,83.0,45.0,48.0,52.0,27.0,21.0,48.0,35.0,21.0,20.0,25.0,27.0,46.0,51.0,63.0,77.0,73.0,65.0,61.0,56.0,47.0,82.0,101.0,105.0,103.0,76.0,34.0
Valparaiso,05,Santa Maria,05706,16367.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,15.0,1.0,5.0,8.0,13.0,19.0,31.0,33.0,23.0,28.0,18.0,17.0,10.0,23.0,8.0,9.0,17.0,6.0,3.0,13.0,14.0,11.0,11.0,9.0,5.0,1.0,1.0,10.0,2.0,3.0,3.0,8.0,3.0,2.0,7.0,10.0,9.0,10.0,17.0,14.0,9.0,18.0,15.0,7.0,4.0,14.0,27.0,6.0
Valparaiso,05,Santo Domingo,05606,11934.0,0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,5.0,4.0,4.0,5.0,4.0,12.0,7.0,9.0,34.0,22.0,8.0,10.0,6.0,5.0,2.0,1.0,2.0,0.0,6.0,4.0,16.0,6.0,9.0,1.0,0.0,0.0,4.0,10.0,6.0,0.0,0.0,1.0,1.0,0.0,4.0,3.0,8.0,9.0,12.0,13.0,12.0,6.0,13.0,5.0,23.0,20.0,25.0,24.0,26.0,15.0,4.0
Valparaiso,05,Valparaiso,05101,315732.0,0,0.0,0.0,1.0,2.0,11.0,14.0,13.0,20.0,19.0,27.0,82.0,123.0,147.0,234.0,323.0,480.0,541.0,493.0,367.0,326.0,343.0,329.0,323.0,315.0,307.0,332.0,394.0,349.0,429.0,358.0,224.0,260.0,226.0,191.0,173.0,148.0,164.0,208.0,175.0,215.0,205.0,226.0,228.0,315.0,336.0,530.0,693.0,568.0,596.0,516.0,461.0,455.0,556.0,659.0,877.0,1205.0,1248.0,206.0
Valparaiso,05,Villa Alemana,05804,139310.0,0,0.0,0.0,0.0,1.0,7.0,4.0,3.0,0.0,1.0,5.0,32.0,42.0,55.0,73.0,125.0,187.0,180.0,214.0,138.0,174.0,133.0,102.0,97.0,104.0,121.0,119.0,118.0,121.0,145.0,161.0,103.0,103.0,93.0,111.0,119.0,92.0,51.0,65.0,66.0,67.0,71.0,49.0,72.0,88.0,94.0,163.0,204.0,192.0,135.0,147.0,171.0,139.0,147.0,205.0,224.0,312.0,359.0,77.0
Valparaiso,05,Vina del Mar,05109,361371.0,0,0.0,0.0,0.0,6.0,23.0,29.0,20.0,14.0,23.0,25.0,80.0,142.0,198.0,241.0,303.0,411.0,395.0,457.0,426.0,373.0,289.0,272.0,232.0,252.0,343.0,366.0,369.0,388.0,356.0,327.0,217.0,271.0,217.0,192.0,155.0,127.0,131.0,143.0,157.0,172.0,196.0,252.0,256.0,282.0,262.0,459.0,578.0,558.0,596.0,539.0,469.0,516.0,508.0,564.0,712.0,920.0,1073.0,196.0
Valparaiso,05,Zapallar,05405,7994.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,19.0,12.0,12.0,12.0,9.0,5.0,5.0,10.0,5.0,6.0,11.0,13.0,6.0,7.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0,4.0,2.0,4.0,8.0,2.0,10.0,30.0,24.0,13.0,7.0,4.0,5.0,22.0,4.0,2.0,13.0,7.0,4.0
Valparaiso,05,Desconocido Valparaiso,,,0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,8.0,6.0,5.0,29.0,23.0,29.0,48.0,41.0,42.0,25.0,20.0,6.0,8.0,8.0,5.0,6.0,13.0,12.0,11.0,7.0,8.0,7.0,7.0,2.0,1.0,0.0,6.0,1.0,1.0,3.0,5.0,4.0,3.0,13.0,14.0,15.0,8.0,13.0,9.0,7.0,9.0,15.0,11.0,24.0,34.0,139.0,144.0
Valparaiso,05,Total,,1960170.0,0.0,0.0,0.0,2.0,15.0,83.0,107.0,101.0,94.0,111.0,164.0,387.0,646.0,1013.0,1275.0,1771.0,2632.0,2618.0,2706.0,2506.0,2339.0,1966.0,1780.0,1616.0,1582.0,1884.0,1788.0,1776.0,1849.0,1859.0,1674.0,1153.0,1338.0,1216.0,1026.0,940.0,780.0,728.0,802.0,752.0,749.0,828.0,959.0,1013.0,1250.0,1332.0,2104.0,2758.0,2465.0,2381.0,2220.0,2270.0,2436.0,2786.0,3183.0,3814.0,4724.0,5027.0,1304.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metropolitana,13,Alhue,13502,7405.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,10.0,15.0,24.0,13.0,19.0,32.0,28.0,18.0,21.0,15.0,34.0,19.0,31.0,16.0,27.0,14.0,4.0,12.0,6.0,3.0,4.0,16.0,6.0,3.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,4.0,6.0,1.0,11.0,9.0,6.0,10.0,11.0,0.0
Metropolitana,13,Buin,13402,109641.0,0,0.0,0.0,0.0,0.0,5.0,16.0,9.0,13.0,17.0,21.0,65.0,141.0,188.0,228.0,234.0,280.0,266.0,210.0,170.0,167.0,120.0,104.0,70.0,77.0,114.0,56.0,75.0,77.0,100.0,39.0,68.0,78.0,65.0,53.0,32.0,48.0,46.0,30.0,27.0,46.0,23.0,50.0,66.0,52.0,58.0,95.0,99.0,91.0,90.0,105.0,115.0,146.0,120.0,135.0,182.0,215.0,227.0,60.0
Metropolitana,13,Calera de Tango,13403,28525.0,0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,5.0,2.0,10.0,23.0,32.0,38.0,70.0,73.0,76.0,56.0,77.0,39.0,31.0,18.0,15.0,9.0,11.0,12.0,7.0,23.0,18.0,4.0,9.0,6.0,7.0,3.0,3.0,8.0,3.0,17.0,5.0,3.0,6.0,8.0,9.0,8.0,11.0,14.0,14.0,12.0,26.0,13.0,21.0,16.0,27.0,22.0,44.0,64.0,52.0,20.0
Metropolitana,13,Cerrillos,13102,88956.0,0,0.0,1.0,2.0,1.0,4.0,11.0,13.0,22.0,23.0,65.0,227.0,211.0,279.0,328.0,283.0,350.0,349.0,250.0,185.0,157.0,91.0,93.0,95.0,67.0,44.0,37.0,37.0,37.0,44.0,48.0,30.0,32.0,27.0,39.0,23.0,19.0,26.0,23.0,29.0,15.0,23.0,29.0,42.0,26.0,39.0,46.0,76.0,57.0,85.0,68.0,49.0,81.0,100.0,122.0,156.0,190.0,151.0,34.0
Metropolitana,13,Cerro Navia,13103,142465.0,0,0.0,0.0,2.0,10.0,15.0,15.0,13.0,38.0,49.0,111.0,281.0,603.0,710.0,750.0,788.0,772.0,657.0,563.0,334.0,273.0,196.0,143.0,112.0,179.0,123.0,122.0,107.0,100.0,88.0,73.0,65.0,59.0,38.0,56.0,30.0,21.0,41.0,63.0,65.0,73.0,69.0,57.0,66.0,74.0,90.0,150.0,139.0,153.0,160.0,149.0,146.0,126.0,108.0,140.0,174.0,224.0,314.0,51.0
Metropolitana,13,Colina,13301,180353.0,0,0.0,1.0,3.0,7.0,27.0,17.0,23.0,17.0,26.0,36.0,136.0,374.0,553.0,615.0,625.0,607.0,419.0,343.0,256.0,176.0,146.0,76.0,57.0,56.0,65.0,57.0,87.0,79.0,81.0,67.0,59.0,51.0,46.0,52.0,39.0,47.0,26.0,30.0,31.0,55.0,32.0,44.0,47.0,66.0,60.0,89.0,126.0,117.0,154.0,121.0,106.0,144.0,146.0,150.0,223.0,200.0,250.0,81.0
Metropolitana,13,Conchali,13104,139195.0,0,0.0,0.0,2.0,1.0,17.0,13.0,19.0,41.0,71.0,133.0,391.0,641.0,723.0,686.0,648.0,647.0,563.0,474.0,332.0,279.0,199.0,91.0,114.0,98.0,79.0,98.0,89.0,76.0,79.0,92.0,59.0,72.0,46.0,38.0,48.0,65.0,49.0,38.0,54.0,43.0,46.0,67.0,78.0,51.0,74.0,82.0,98.0,113.0,117.0,116.0,109.0,125.0,108.0,133.0,171.0,195.0,241.0,70.0
Metropolitana,13,Curacavi,13503,36430.0,0,0.0,0.0,0.0,1.0,2.0,5.0,5.0,4.0,1.0,3.0,19.0,39.0,70.0,94.0,138.0,98.0,89.0,67.0,53.0,49.0,45.0,41.0,30.0,26.0,21.0,34.0,21.0,56.0,24.0,31.0,12.0,11.0,3.0,8.0,4.0,5.0,21.0,17.0,14.0,12.0,22.0,40.0,32.0,37.0,14.0,44.0,35.0,23.0,29.0,19.0,31.0,18.0,16.0,31.0,65.0,83.0,121.0,31.0
Metropolitana,13,El Bosque,13105,172000.0,0,0.0,0.0,0.0,1.0,16.0,21.0,29.0,47.0,51.0,89.0,236.0,420.0,578.0,580.0,740.0,845.0,738.0,572.0,479.0,374.0,250.0,204.0,141.0,115.0,91.0,80.0,98.0,117.0,89.0,68.0,52.0,56.0,71.0,48.0,71.0,73.0,61.0,67.0,59.0,62.0,74.0,75.0,102.0,90.0,119.0,149.0,156.0,165.0,208.0,216.0,185.0,174.0,258.0,224.0,311.0,399.0,392.0,52.0
