Region,Codigo region,Comuna,Codigo comuna,Poblacion,202007,202008,202009,202010,202011,202012,202013,202014,202015,202016,202017,202018,202019,202020,202021,202022,202023,202024,202025,202026,202027,202028,202029,202030,202031,202032,202033,202034,202035,202036,202037,202038,202039,202040,202041,202042,202043,202044,202045,202046,202047,202048,202049,202050,202051,202052,202053,202101,202102,202103,202104,202105,202106,202107,202108,202109
Valparaiso,05,Algarrobo,05602,15174.0,0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,2.0,4.0,6.0,13.0,10.0,7.0,20.0,20.0,6.0,5.0,2.0,4.0,2.0,0.0,0.0,4.0,1.0,13.0,9.0,9.0,1.0,4.0,4.0,13.0,2.0,5.0,14.0,14.0,4.0,1.0,4.0,15.0,8.0,6.0,4.0,4.0,6.0,16.0,27.0,30.0,12.0,27.0,35.0,23.0,22.0,14.0
Valparaiso,05,Cabildo,05402,20663.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,7.0,7.0,17.0,20.0,40.0,50.0,60.0,39.0,44.0,21.0,11.0,6.0,9.0,19.0,19.0,24.0,26.0,20.0,13.0,7.0,10.0,5.0,6.0,2.0,12.0,6.0,4.0,6.0,9.0,4.0,4.0,2.0,5.0,32.0,40.0,30.0,19.0,10.0,8.0,17.0,28.0,17.0,11.0
Valparaiso,05,Calera,05502,53591.0,0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,4.0,7.0,2.0,2.0,7.0,20.0,21.0,21.0,51.0,62.0,84.0,87.0,100.0,100.0,106.0,89.0,84.0,145.0,92.0,70.0,98.0,84.0,52.0,39.0,28.0,20.0,25.0,15.0,15.0,16.0,22.0,11.0,13.0,13.0,7.0,6.0,10.0,12.0,25.0,33.0,39.0,35.0,28.0,48.0,66.0,60.0,73.0,14.0
Valparaiso,05,Calle Larga,05302,16482.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,4.0,3.0,8.0,29.0,26.0,27.0,24.0,23.0,41.0,20.0,9.0,8.0,12.0,17.0,7.0,28.0,0.0,10.0,8.0,5.0,10.0,17.0,15.0,11.0,5.0,7.0,10.0,9.0,9.0,2.0,11.0,6.0,7.0,6.0,8.0,12.0,14.0,14.0,20.0,7.0,19.0,13.0,7.0,25.0,5.0
Valparaiso,05,Cartagena,05603,25357.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,5.0,12.0,7.0,17.0,13.0,20.0,19.0,21.0,15.0,19.0,10.0,15.0,12.0,8.0,5.0,10.0,14.0,6.0,16.0,14.0,18.0,31.0,21.0,7.0,3.0,7.0,8.0,3.0,5.0,4.0,6.0,17.0,5.0,20.0,17.0,12.0,26.0,30.0,41.0,34.0,35.0,29.0,31.0,47.0,9.0
Valparaiso,05,Casablanca,05102,29170.0,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,9.0,8.0,13.0,25.0,27.0,18.0,26.0,28.0,26.0,33.0,35.0,57.0,58.0,35.0,15.0,22.0,16.0,26.0,21.0,21.0,8.0,10.0,6.0,4.0,8.0,7.0,17.0,9.0,23.0,28.0,15.0,28.0,37.0,50.0,68.0,76.0,40.0,39.0,42.0,26.0,18.0,38.0,18.0
Valparaiso,05,Catemu,05702,15213.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,3.0,14.0,15.0,14.0,4.0,19.0,8.0,13.0,8.0,15.0,23.0,29.0,17.0,27.0,36.0,19.0,13.0,7.0,17.0,15.0,13.0,17.0,8.0,4.0,5.0,0.0,0.0,1.0,2.0,4.0,6.0,0.0,5.0,8.0,3.0,6.0,12.0,18.0,19.0,20.0,21.0,11.0
Valparaiso,05,Concon,05103,45889.0,0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,1.0,0.0,11.0,6.0,9.0,16.0,19.0,27.0,53.0,45.0,52.0,84.0,76.0,57.0,37.0,13.0,20.0,24.0,28.0,32.0,21.0,38.0,34.0,14.0,22.0,25.0,12.0,11.0,17.0,24.0,33.0,23.0,22.0,24.0,36.0,33.0,38.0,41.0,66.0,81.0,59.0,55.0,45.0,56.0,58.0,34.0,42.0,9.0
Valparaiso,05,El Quisco,05604,17742.0,0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,4.0,0.0,5.0,10.0,16.0,15.0,15.0,18.0,11.0,8.0,12.0,23.0,9.0,11.0,8.0,5.0,13.0,13.0,5.0,13.0,40.0,25.0,11.0,9.0,4.0,9.0,11.0,3.0,2.0,3.0,6.0,4.0,2.0,0.0,10.0,10.0,7.0,10.0,10.0,7.0,11.0,11.0,27.0,16.0,13.0,27.0,4.0
Valparaiso,05,El Tabo,05605,14338.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,3.0,4.0,7.0,6.0,16.0,27.0,21.0,19.0,23.0,32.0,18.0,9.0,10.0,25.0,18.0,5.0,4.0,2.0,5.0,18.0,8.0,8.0,4.0,5.0,2.0,1.0,6.0,2.0,0.0,0.0,5.0,2.0,4.0,4.0,8.0,10.0,11.0,10.0,16.0,16.0,18.0,23.0,32.0,32.0,19.0,2.0
Valparaiso,05,Hijuelas,05503,19099.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,10.0,14.0,13.0,11.0,20.0,23.0,20.0,30.0,26.0,25.0,30.0,29.0,21.0,17.0,19.0,13.0,15.0,7.0,1.0,11.0,17.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,7.0,4.0,3.0,8.0,21.0,30.0,14.0,23.0,11.0,17.0,16.0,25.0,10.0
Valparaiso,05,Isla de Pascua,05201,8277.0,0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Valparaiso,05,Juan Fernandez,05104,1033.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Valparaiso,05,La Cruz,05504,25321.0,0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,8.0,7.0,4.0,6.0,14.0,16.0,11.0,13.0,25.0,17.0,23.0,30.0,40.0,22.0,15.0,22.0,19.0,16.0,24.0,28.0,11.0,17.0,20.0,11.0,9.0,10.0,17.0,8.0,6.0,13.0,5.0,3.0,7.0,11.0,6.0,17.0,29.0,33.0,27.0,24.0,15.0,20.0,22.0,22.0,8.0
Valparaiso,05,La Ligua,05401,37739.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,9.0,18.0,28.0,34.0,52.0,33.0,45.0,50.0,52.0,55.0,69.0,49.0,57.0,63.0,80.0,58.0,39.0,35.0,21.0,35.0,41.0,28.0,16.0,15.0,8.0,7.0,10.0,14.0,21.0,17.0,13.0,29.0,41.0,64.0,56.0,22.0,46.0,59.0,44.0,55.0,78.0,50.0,12.0
Valparaiso,05,Limache,05802,49931.0,0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,9.0,7.0,1.0,8.0,25.0,33.0,24.0,36.0,87.0,99.0,104.0,90.0,95.0,62.0,59.0,47.0,48.0,88.0,52.0,67.0,58.0,39.0,29.0,19.0,22.0,20.0,20.0,20.0,18.0,13.0,12.0,17.0,15.0,23.0,17.0,19.0,13.0,14.0,42.0,47.0,47.0,41.0,54.0,50.0,39.0,50.0,32.0,8.0
Valparaiso,05,Llaillay,05703,26533.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,29.0,26.0,26.0,30.0,22.0,34.0,28.0,31.0,49.0,21.0,26.0,24.0,30.0,5.0,22.0,33.0,29.0,19.0,19.0,7.0,24.0,25.0,27.0,17.0,11.0,15.0,9.0,1.0,6.0,12.0,11.0,9.0,9.0,15.0,34.0,12.0,8.0,4.0,7.0,11.0,18.0,20.0,7.0
Valparaiso,05,Los Andes,05301,68093.0,0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,2.0,10.0,21.0,56.0,85.0,92.0,135.0,110.0,111.0,102.0,88.0,63.0,68.0,53.0,26.0,34.0,11.0,21.0,37.0,43.0,42.0,40.0,51.0,57.0,19.0,33.0,14.0,14.0,19.0,15.0,4.0,5.0,14.0,19.0,30.0,29.0,46.0,74.0,78.0,55.0,53.0,73.0,84.0,84.0,119.0,20.0
Valparaiso,05,Nogales,05506,23490.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,6.0,6.0,9.0,16.0,20.0,16.0,21.0,21.0,39.0,37.0,26.0,38.0,35.0,57.0,38.0,18.0,37.0,10.0,7.0,10.0,13.0,10.0,10.0,9.0,0.0,0.0,4.0,3.0,3.0,10.0,14.0,14.0,17.0,27.0,26.0,23.0,21.0,26.0,30.0,38.0,31.0,8.0
Valparaiso,05,Olmue,05803,19266.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,5.0,11.0,8.0,13.0,22.0,15.0,10.0,22.0,16.0,19.0,17.0,18.0,34.0,37.0,25.0,11.0,15.0,2.0,4.0,8.0,12.0,12.0,16.0,4.0,5.0,4.0,2.0,4.0,2.0,4.0,9.0,9.0,3.0,7.0,8.0,30.0,20.0,29.0,20.0,14.0,21.0,19.0,6.0
Valparaiso,05,Panquehue,05704,7633.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,6.0,4.0,11.0,6.0,10.0,8.0,8.0,16.0,23.0,12.0,0.0,2.0,3.0,2.0,4.0,2.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,11.0,8.0,5.0,8.0,5.0,5.0,0.0
Valparaiso,05,Papudo,05403,6201.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,4.0,14.0,15.0,13.0,9.0,6.0,6.0,4.0,3.0,9.0,9.0,6.0,9.0,7.0,3.0,5.0,19.0,24.0,11.0,10.0,5.0,2.0,3.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,5.0,4.0,15.0,5.0,8.0,13.0,2.0,10.0,1.0
Valparaiso,05,Petorca,05404,10558.0,0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,9.0,4.0,5.0,10.0,11.0,10.0,7.0,13.0,10.0,15.0,12.0,13.0,11.0,16.0,3.0,7.0,6.0,1.0,0.0,3.0,6.0,2.0,1.0,0.0,0.0,4.0,3.0,5.0,1.0,0.0,2.0,5.0,13.0,5.0,6.0,17.0,4.0,6.0,17.0,27.0,3.0
Valparaiso,05,Puchuncavi,05105,20071.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,6.0,7.0,29.0,26.0,23.0,18.0,14.0,11.0,6.0,9.0,10.0,10.0,11.0,7.0,9.0,9.0,6.0,1.0,5.0,4.0,5.0,3.0,4.0,6.0,2.0,1.0,4.0,8.0,3.0,5.0,18.0,12.0,7.0,9.0,6.0,7.0,9.0,16.0,19.0,27.0,17.0,2.0
Valparaiso,05,Putaendo,05705,17645.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,7.0,7.0,7.0,15.0,30.0,27.0,27.0,27.0,22.0,19.0,7.0,17.0,12.0,8.0,9.0,3.0,5.0,10.0,17.0,7.0,14.0,17.0,7.0,5.0,0.0,3.0,9.0,10.0,6.0,0.0,1.0,0.0,5.0,7.0,13.0,11.0,9.0,16.0,4.0,2.0,7.0,10.0,10.0,5.0
Valparaiso,05,Quillota,05501,97572.0,0,0.0,0.0,0.0,0.0,3.0,7.0,3.0,9.0,1.0,5.0,3.0,18.0,20.0,49.0,78.0,193.0,191.0,209.0,203.0,220.0,146.0,120.0,130.0,106.0,118.0,146.0,129.0,106.0,82.0,56.0,26.0,39.0,27.0,33.0,22.0,27.0,15.0,26.0,29.0,15.0,21.0,39.0,47.0,31.0,60.0,66.0,78.0,84.0,85.0,73.0,78.0,75.0,93.0,142.0,35.0
Valparaiso,05,Quilpue,05801,167085.0,0,0.0,0.0,1.0,3.0,4.0,9.0,6.0,4.0,5.0,13.0,19.0,47.0,77.0,79.0,108.0,159.0,156.0,221.0,184.0,197.0,150.0,110.0,92.0,94.0,146.0,101.0,98.0,123.0,164.0,144.0,122.0,121.0,156.0,116.0,121.0,117.0,114.0,94.0,107.0,96.0,98.0,116.0,135.0,95.0,105.0,156.0,210.0,204.0,172.0,143.0,154.0,155.0,233.0,238.0,38.0
Valparaiso,05,Quintero,05107,36135.0,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,7.0,4.0,3.0,24.0,22.0,28.0,47.0,56.0,40.0,49.0,44.0,25.0,35.0,34.0,23.0,13.0,10.0,11.0,10.0,26.0,13.0,14.0,17.0,18.0,16.0,15.0,24.0,23.0,15.0,21.0,22.0,7.0,14.0,13.0,11.0,23.0,20.0,28.0,53.0,31.0,36.0,38.0,43.0,55.0,51.0,41.0,8.0
Valparaiso,05,Rinconada,05303,11263.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,14.0,17.0,15.0,19.0,20.0,19.0,16.0,11.0,12.0,11.0,8.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,4.0,4.0,9.0,3.0,5.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,6.0,7.0,4.0,1.0,6.0,5.0,5.0,12.0,14.0,11.0,11.0,3.0
Valparaiso,05,San Antonio,05601,96761.0,0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,11.0,23.0,37.0,71.0,57.0,99.0,93.0,137.0,143.0,119.0,90.0,93.0,80.0,60.0,79.0,66.0,52.0,46.0,90.0,60.0,96.0,60.0,36.0,37.0,62.0,32.0,9.0,3.0,17.0,24.0,9.0,1.0,1.0,2.0,11.0,19.0,59.0,78.0,96.0,138.0,78.0,56.0,62.0,107.0,190.0,350.0,259.0,59.0
Valparaiso,05,San Esteban,05304,20643.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,7.0,4.0,11.0,16.0,28.0,18.0,18.0,27.0,27.0,28.0,17.0,11.0,11.0,11.0,9.0,6.0,8.0,3.0,7.0,9.0,15.0,18.0,12.0,20.0,5.0,2.0,2.0,6.0,4.0,5.0,4.0,5.0,9.0,4.0,18.0,20.0,12.0,17.0,8.0,9.0,23.0,19.0,15.0,6.0
Valparaiso,05,San Felipe,05701,83494.0,0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,2.0,6.0,18.0,59.0,71.0,115.0,181.0,175.0,111.0,133.0,84.0,57.0,39.0,22.0,76.0,96.0,47.0,25.0,32.0,47.0,73.0,53.0,83.0,45.0,48.0,52.0,28.0,21.0,48.0,35.0,21.0,20.0,25.0,27.0,46.0,51.0,63.0,78.0,72.0,64.0,60.0,50.0,46.0,80.0,99.0,20.0
Valparaiso,05,Santa Maria,05706,16367.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,15.0,1.0,5.0,8.0,13.0,19.0,31.0,33.0,23.0,28.0,18.0,17.0,10.0,23.0,8.0,9.0,17.0,6.0,3.0,13.0,14.0,11.0,11.0,9.0,5.0,1.0,1.0,10.0,2.0,3.0,3.0,8.0,3.0,2.0,7.0,10.0,9.0,10.0,17.0,14.0,9.0,16.0,15.0,7.0,0.0
Valparaiso,05,Santo Domingo,05606,11934.0,0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,5.0,4.0,4.0,5.0,4.0,12.0,7.0,9.0,34.0,22.0,8.0,10.0,6.0,5.0,2.0,1.0,2.0,0.0,6.0,4.0,16.0,6.0,9.0,1.0,0.0,0.0,4.0,10.0,6.0,0.0,0.0,1.0,1.0,0.0,4.0,3.0,8.0,8.0,12.0,13.0,12.0,6.0,11.0,4.0,21.0,20.0,21.0,6.0
Valparaiso,05,Valparaiso,05101,315732.0,0,0.0,0.0,1.0,2.0,11.0,14.0,13.0,20.0,18.0,26.0,82.0,122.0,147.0,233.0,323.0,480.0,543.0,496.0,369.0,329.0,342.0,328.0,322.0,315.0,307.0,330.0,395.0,348.0,430.0,357.0,223.0,258.0,225.0,189.0,170.0,147.0,163.0,206.0,175.0,212.0,206.0,225.0,228.0,318.0,334.0,530.0,692.0,564.0,597.0,497.0,435.0,436.0,553.0,569.0,112.0
Valparaiso,05,Villa Alemana,05804,139310.0,0,0.0,0.0,0.0,1.0,7.0,4.0,3.0,0.0,1.0,5.0,32.0,42.0,55.0,73.0,125.0,187.0,181.0,214.0,139.0,174.0,133.0,101.0,97.0,104.0,122.0,120.0,118.0,120.0,145.0,161.0,104.0,102.0,92.0,111.0,120.0,93.0,52.0,65.0,65.0,65.0,72.0,51.0,71.0,88.0,93.0,163.0,203.0,191.0,133.0,138.0,158.0,130.0,144.0,174.0,43.0
Valparaiso,05,Vina del Mar,05109,361371.0,0,0.0,0.0,0.0,6.0,23.0,28.0,20.0,14.0,22.0,25.0,80.0,142.0,198.0,241.0,302.0,412.0,396.0,457.0,428.0,374.0,289.0,272.0,232.0,252.0,343.0,367.0,370.0,389.0,356.0,328.0,217.0,273.0,215.0,190.0,155.0,126.0,133.0,142.0,156.0,172.0,197.0,248.0,252.0,281.0,262.0,458.0,577.0,555.0,594.0,516.0,432.0,493.0,502.0,493.0,91.0
Valparaiso,05,Zapallar,05405,7994.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,19.0,12.0,12.0,12.0,9.0,5.0,5.0,10.0,5.0,6.0,11.0,13.0,6.0,7.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0,4.0,2.0,4.0,8.0,2.0,10.0,30.0,22.0,13.0,7.0,4.0,5.0,22.0,3.0,1.0
Valparaiso,05,Desconocido Valparaiso,,,0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,8.0,6.0,6.0,30.0,24.0,29.0,49.0,41.0,42.0,25.0,20.0,6.0,8.0,8.0,5.0,6.0,14.0,12.0,11.0,7.0,9.0,7.0,7.0,2.0,1.0,0.0,6.0,1.0,1.0,3.0,5.0,4.0,3.0,13.0,14.0,15.0,8.0,13.0,10.0,7.0,9.0,16.0,15.0,67.0
Valparaiso,05,Total,,1960170.0,0.0,0.0,0.0,2.0,15.0,82.0,106.0,101.0,94.0,110.0,164.0,387.0,643.0,1013.0,1275.0,1772.0,2633.0,2625.0,2711.0,2512.0,2346.0,1966.0,1779.0,1616.0,1588.0,1887.0,1785.0,1779.0,1848.0,1858.0,1674.0,1152.0,1337.0,1211.0,1021.0,937.0,778.0,731.0,800.0,750.0,743.0,830.0,953.0,1007.0,1254.0,1326.0,2102.0,2758.0,2454.0,2370.0,2108.0,2086.0,2302.0,2763.0,2805.0,676.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metropolitana,13,Alhue,13502,7405.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,10.0,15.0,24.0,13.0,19.0,32.0,28.0,18.0,21.0,15.0,34.0,19.0,31.0,16.0,27.0,14.0,4.0,12.0,6.0,3.0,4.0,16.0,6.0,3.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,4.0,6.0,1.0,11.0,9.0,4.0
Metropolitana,13,Buin,13402,109641.0,0,0.0,0.0,0.0,0.0,5.0,16.0,9.0,13.0,17.0,21.0,64.0,141.0,188.0,228.0,234.0,281.0,266.0,210.0,169.0,167.0,120.0,104.0,70.0,77.0,113.0,56.0,75.0,77.0,100.0,39.0,68.0,77.0,64.0,51.0,32.0,47.0,45.0,28.0,27.0,46.0,23.0,50.0,67.0,52.0,58.0,95.0,98.0,90.0,89.0,98.0,105.0,137.0,122.0,120.0,42.0
Metropolitana,13,Calera de Tango,13403,28525.0,0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,5.0,2.0,9.0,23.0,31.0,38.0,70.0,74.0,76.0,56.0,77.0,39.0,31.0,18.0,15.0,9.0,11.0,12.0,7.0,24.0,17.0,4.0,9.0,6.0,7.0,3.0,3.0,8.0,3.0,17.0,5.0,3.0,6.0,8.0,9.0,8.0,11.0,14.0,14.0,12.0,27.0,12.0,15.0,13.0,27.0,18.0,3.0
Metropolitana,13,Cerrillos,13102,88956.0,0,0.0,1.0,2.0,1.0,4.0,11.0,13.0,22.0,23.0,65.0,227.0,211.0,279.0,328.0,283.0,350.0,349.0,250.0,186.0,159.0,90.0,93.0,95.0,67.0,43.0,37.0,37.0,36.0,44.0,48.0,30.0,32.0,27.0,39.0,23.0,18.0,26.0,22.0,29.0,14.0,23.0,29.0,42.0,26.0,39.0,46.0,74.0,57.0,83.0,61.0,42.0,69.0,96.0,104.0,19.0
Metropolitana,13,Cerro Navia,13103,142465.0,0,0.0,0.0,2.0,10.0,15.0,14.0,13.0,38.0,49.0,111.0,281.0,603.0,713.0,749.0,790.0,769.0,656.0,563.0,333.0,273.0,196.0,143.0,111.0,180.0,122.0,121.0,108.0,100.0,88.0,73.0,65.0,59.0,38.0,56.0,30.0,21.0,40.0,63.0,65.0,73.0,69.0,57.0,66.0,74.0,91.0,149.0,139.0,152.0,159.0,145.0,140.0,124.0,106.0,126.0,39.0
Metropolitana,13,Colina,13301,180353.0,0,0.0,1.0,3.0,7.0,27.0,17.0,23.0,17.0,26.0,36.0,136.0,373.0,552.0,615.0,624.0,607.0,419.0,343.0,256.0,175.0,147.0,76.0,57.0,56.0,66.0,56.0,88.0,79.0,81.0,67.0,56.0,51.0,46.0,51.0,39.0,46.0,26.0,31.0,31.0,55.0,32.0,43.0,47.0,65.0,61.0,89.0,125.0,117.0,153.0,115.0,102.0,132.0,142.0,140.0,50.0
Metropolitana,13,Conchali,13104,139195.0,0,0.0,0.0,2.0,1.0,17.0,13.0,19.0,41.0,71.0,133.0,391.0,642.0,723.0,686.0,648.0,647.0,563.0,474.0,332.0,278.0,200.0,91.0,114.0,95.0,80.0,97.0,88.0,76.0,78.0,92.0,58.0,72.0,46.0,37.0,47.0,65.0,49.0,38.0,54.0,43.0,46.0,67.0,74.0,51.0,74.0,81.0,98.0,112.0,114.0,107.0,103.0,111.0,107.0,110.0,19.0
Metropolitana,13,Curacavi,13503,36430.0,0,0.0,0.0,0.0,1.0,2.0,5.0,5.0,4.0,1.0,3.0,19.0,39.0,69.0,95.0,138.0,98.0,89.0,67.0,53.0,49.0,45.0,41.0,30.0,26.0,21.0,34.0,21.0,56.0,25.0,30.0,12.0,12.0,3.0,8.0,4.0,5.0,21.0,16.0,14.0,12.0,22.0,40.0,32.0,37.0,14.0,44.0,35.0,23.0,29.0,17.0,29.0,18.0,16.0,26.0,10.0
Metropolitana,13,El Bosque,13105,172000.0,0,0.0,0.0,0.0,1.0,16.0,21.0,29.0,46.0,51.0,89.0,236.0,419.0,578.0,580.0,740.0,845.0,741.0,573.0,479.0,375.0,247.0,204.0,141.0,115.0,92.0,80.0,98.0,115.0,88.0,68.0,52.0,55.0,70.0,48.0,71.0,72.0,61.0,67.0,59.0,62.0,75.0,73.0,101.0,89.0,121.0,149.0,157.0,162.0,205.0,209.0,169.0,163.0,258.0,194.0,59.0
Metropolitana,13,El Monte,13602,40014.0,0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,4.0,3.0,7.0,18.0,40.0,77.0,145.0,101.0,128.0,130.0,154.0,103.0,97.0,69.0,36.0,44.0,42.0,39.0,11.0,10.0,11.0,15.0,13.0,22.0,34.0,13.0,23.0,20.0,8.0,9.0,5.0,7.0,6.0,15.0,4.0,14.0,13.0,10.0,17.0,40.0,13.0,19.0,19.0,32.0,22.0,28.0,25.0,4.0
Metropolitana,13,Estacion Central,13106,206792.0,0,0.0,0.0,2.0,3.0,11.0,28.0,34.0,43.0,81.0,171.0,376.0,588.0,673.0,707.0,759.0,711.0,570.0,459.0,322.0,225.0,203.0,127.0,98.0,83.0,78.0,66.0,83.0,90.0,60.0,49.0,40.0,42.0,56.0,53.0,61.0,52.0,54.0,60.0,47.0,45.0,59.0,82.0,103.0,90.0,121.0,131.0,144.0,156.0,156.0,141.0,185.0,192.0,180.0,199.0,60.0
Metropolitana,13,Huechuraba,13107,112528.0,0,0.0,1.0,0.0,5.0,20.0,10.0,19.0,19.0,33.0,60.0,218.0,377.0,510.0,459.0,428.0,386.0,302.0,301.0,187.0,152.0,116.0,91.0,88.0,79.0,74.0,68.0,41.0,56.0,58.0,47.0,36.0,38.0,42.0,31.0,38.0,43.0,41.0,52.0,36.0,38.0,37.0,38.0,44.0,64.0,34.0,66.0,71.0,87.0,98.0,74.0,83.0,82.0,87.0,85.0,20.0
Metropolitana,13,Independencia,13108,142065.0,0,0.0,0.0,0.0,4.0,15.0,8.0,27.0,48.0,144.0,305.0,567.0,801.0,797.0,792.0,739.0,572.0,424.0,343.0,228.0,205.0,170.0,119.0,81.0,108.0,82.0,87.0,92.0,112.0,71.0,55.0,39.0,56.0,47.0,79.0,56.0,36.0,22.0,30.0,31.0,27.0,39.0,47.0,55.0,54.0,49.0,120.0,136.0,123.0,114.0,79.0,80.0,99.0,135.0,111.0,42.0
Metropolitana,13,Isla de Maipo,13603,40171.0,0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,2.0,0.0,4.0,13.0,25.0,37.0,75.0,90.0,101.0,79.0,77.0,78.0,72.0,113.0,118.0,77.0,72.0,64.0,40.0,52.0,51.0,18.0,20.0,13.0,24.0,26.0,17.0,30.0,59.0,37.0,15.0,11.0,10.0,10.0,14.0,17.0,9.0,5.0,18.0,27.0,23.0,40.0,44.0,44.0,36.0,63.0,47.0,19.0
Metropolitana,13,La Cisterna,13109,100434.0,0,0.0,0.0,0.0,2.0,11.0,12.0,17.0,17.0,26.0,63.0,129.0,250.0,346.0,335.0,450.0,401.0,314.0,285.0,191.0,122.0,123.0,57.0,68.0,56.0,58.0,51.0,56.0,44.0,60.0,38.0,37.0,31.0,33.0,50.0,44.0,32.0,47.0,32.0,28.0,43.0,34.0,45.0,53.0,63.0,70.0,72.0,77.0,55.0,75.0,85.0,82.0,83.0,117.0,121.0,22.0
